title,url,source_date,source,year,query
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.caledonianrecord.com/news/regional/activism-charity-sustain-sandy-hook-families-years-later/article_ca033e10-e2d7-58df-9072-58e1c98d6bf6.html,20171214T171500Z,caledonianrecord.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wnct.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T171500Z,wnct.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wkrn.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T171500Z,wkrn.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wfxl.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T171500Z,wfxl.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Gun control advocates run for office to enact gun control measures,http://www.businessinsider.com/sandy-hook-gun-control-advocates-run-for-office-2017-12,20171214T171500Z,businessinsider.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://kval.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T171500Z,kval.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://kfdm.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T170000Z,kfdm.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://mynbc15.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T170000Z,mynbc15.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://ravallirepublic.com/news/national/article_b31343da-4ef9-55c9-8214-f4a20bcd5f2f.html,20171214T170000Z,ravallirepublic.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.mdjonline.com/news/national/activism-charity-sustain-sandy-hook-families-years-later/article_c3911997-c030-5aa4-8f35-313c0745f5ea.html,20171214T170000Z,mdjonline.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://abc3340.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T170000Z,abc3340.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://katu.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T170000Z,katu.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://fox42kptm.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T170000Z,fox42kptm.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wwmt.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T170000Z,wwmt.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://fox56.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T170000Z,fox56.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://foxrochester.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T170000Z,foxrochester.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",https://www.abqjournal.com/1106694/activism-charity-sustain-sandy-hook-families-5-years-later.html,20171214T164500Z,abqjournal.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://klewtv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T164500Z,klewtv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.djournal.com/news/nation-world/activism-charity-sustain-sandy-hook-families-years-later/article_ba503c19-91a0-57da-b6ed-4ef288d52b99.html,20171214T164500Z,djournal.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://keprtv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T164500Z,keprtv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://cbs2iowa.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T164500Z,cbs2iowa.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://katv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T164500Z,katv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.kob.com/us-news/activism-charity-sustain-sandy-hook-families-5-years-later/4706879/?cat=500,20171214T164500Z,kob.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://foxreno.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T164500Z,foxreno.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://news4sanantonio.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T164500Z,news4sanantonio.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://kmph.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T164500Z,kmph.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://okcfox.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T164500Z,okcfox.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Sandy Hook : Families dedicate time to charity , activism",http://www.citizen-times.com/story/news/nation/2017/12/13/sandy-hook-school-shooting-families-5-year-anniversary/951016001/,20171214T163000Z,citizen-times.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://weartv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T163000Z,weartv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://kpic.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T163000Z,kpic.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Newtown , Conn ., quietly marks Sandy Hook shooting five years later",https://www.upi.com/Top_News/US/2017/12/14/5-years-Newtown-quietly-marks-Sandy-Hook-anniversary/3161513208274/,20171214T163000Z,upi.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wgme.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T163000Z,wgme.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://news3lv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T163000Z,news3lv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Sandy Hook 5 years later : Activism , charity sustain families",https://www.newsday.com/news/nation/sandy-hook-anniversary-1.15451060,20171214T163000Z,newsday.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://abcnews4.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T161500Z,abcnews4.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wchstv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T161500Z,wchstv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://fox11online.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T161500Z,fox11online.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://ktul.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T161500Z,ktul.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wpde.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T160000Z,wpde.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://newschannel20.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T160000Z,newschannel20.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wach.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T160000Z,wach.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://leaderpost.com/pmn/news-pmn/activism-charity-sustain-sandy-hook-families-5-years-later/wcm/568a720e-a1bb-4f76-9d24-86b5cf55e087,20171214T160000Z,leaderpost.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
" # AM _ Equality Tipsheet : December 14 , 2017",http://www.hrc.org/blog/am-equality-tipsheet-december-14-2017,20171214T160000Z,hrc.org,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.msn.com/en-us/news/us/activism-charity-sustain-sandy-hook-families-5-years-later/ar-BBGIx4h,20171214T160000Z,msn.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Newtown is  still so raw , five years after massacre",http://www.bostonglobe.com/metro/2017/12/14/newtown-still-raw-five-years-after-massacre/7dPr4pKHx5JtXEQY4eJzcI/story.html,20171214T160000Z,bostonglobe.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wfla.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T160000Z,wfla.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Connecticut , nation mark 5 years since Sandy Hook Elementary School massacre",http://abc7ny.com/society/connecticut-nation-mark-5-years-since-newtown-massacre/2780435/,20171214T160000Z,abc7ny.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Where To Donate To Honor Each Of The 26 Sandy Hook Shooting Victims,https://www.yahoo.com/news/where-donate-honor-26-sandy-104556089.html,20171214T154500Z,yahoo.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://nbc16.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T154500Z,nbc16.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",https://www.mprnews.org/story/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T154500Z,mprnews.org,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
wgrz . com,http://www.wgrz.com/article/news/nation-world/5-years-after-sandy-hook-tragedy-activism-and-charity-sustain-families/507-499366167,20171214T153000Z,wgrz.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
wgrz . com,http://www.wgrz.com/article/news/nation-now/sandy-hook-families-dedicate-time-to-charity-activism-5-years-after-tragedy/465-b1dba63c-8991-4016-afd6-4baf2bcf68fe,20171214T153000Z,wgrz.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://idahonews.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T153000Z,idahonews.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
